CSDUID,CSD,Period,CH4 Equivalent (t),CO2 Equivalent (t),N2O Equivalent (t)
4808004,Delburne,2014,0.0,0.0,0.0
4808004,Delburne,2015,0.0,0.0,0.0
4808004,Delburne,2016,0.0,0.0,0.0
4808004,Delburne,2017,0.0,0.0,0.0
4808004,Delburne,2018,0.0,0.0,0.0
4808004,Delburne,2019,0.0,0.0,0.0
4808004,Delburne,2020,0.0,0.0,0.0
4808004,Delburne,2021,0.0,0.0,0.0
4808005,Jarvis Bay,2004,0.0,0.0,0.0
4808005,Jarvis Bay,2005,0.0,0.0,0.0
4808005,Jarvis Bay,2006,0.0,0.0,0.0
4808005,Jarvis Bay,2007,0.0,0.0,0.0
4808005,Jarvis Bay,2008,0.0,0.0,0.0
4808005,Jarvis Bay,2009,0.0,0.0,0.0
4808005,Jarvis Bay,2010,0.0,0.0,0.0
4808005,Jarvis Bay,2011,0.0,0.0,0.0
4808005,Jarvis Bay,2012,0.0,0.0,0.0
4808005,Jarvis Bay,2013,0.0,0.0,0.0
4808005,Jarvis Bay,2014,0.0,0.0,0.0
4808005,Jarvis Bay,2015,0.0,0.0,0.0
4808005,Jarvis Bay,2016,0.0,0.0,0.0
4808005,Jarvis Bay,2017,0.0,0.0,0.0
4808005,Jarvis Bay,2018,0.0,0.0,0.0
4808005,Jarvis Bay,2019,0.0,0.0,0.0
4808005,Jarvis Bay,2020,0.0,0.0,0.0
4808005,Jarvis Bay,2021,0.0,0.0,0.0
4808006,Bowden,2004,0.0,0.0,0.0
4808006,Bowden,2005,0.0,0.0,0.0
4808006,Bowden,2006,0.0,0.0,0.0
4808006,Bowden,2007,0.0,0.0,0.0
4808006,Bowden,2008,0.0,0.0,0.0
4808006,Bowden,2009,0.0,0.0,0.0
4808006,Bowden,2010,0.0,0.0,0.0
4808006,Bowden,2011,0.0,0.0,0.0
4808006,Bowden,2012,0.0,0.0,0.0
4808006,Bowden,2013,0.0,0.0,0.0
4808006,Bowden,2014,0.0,0.0,0.0
4808006,Bowden,2015,0.0,0.0,0.0
4808006,Bowden,2016,0.0,0.0,0.0
4808006,Bowden,2017,0.0,0.0,0.0
4808006,Bowden,2018,0.0,0.0,0.0
4808006,Bowden,2019,0.0,0.0,0.0
4808006,Bowden,2020,0.0,0.0,0.0
4808006,Bowden,2021,0.0,0.0,0.0
4808008,Innisfail,2004,0.0,0.0,0.0
4808008,Innisfail,2005,0.0,0.0,0.0
4808008,Innisfail,2006,0.0,0.0,0.0
4808008,Innisfail,2007,0.0,0.0,0.0
4808008,Innisfail,2008,0.0,0.0,0.0
4808008,Innisfail,2009,0.0,0.0,0.0
4808008,Innisfail,2010,0.0,0.0,0.0
4808008,Innisfail,2011,0.0,0.0,0.0
4808008,Innisfail,2012,0.0,0.0,0.0
4808008,Innisfail,2013,0.0,0.0,0.0
4808008,Innisfail,2014,0.0,0.0,0.0
4808008,Innisfail,2015,0.0,0.0,0.0
4808008,Innisfail,2016,0.0,0.0,0.0
4808008,Innisfail,2017,12.4944,22645.5847,103.86343
4808008,Innisfail,2018,12.86145,23652.10171,111.74374
4808008,Innisfail,2019,11.92993,22015.29668,102.87109
4808008,Innisfail,2020,12.24743,22162.55077,104.77203
4808008,Innisfail,2021,11.99963,22301.98702,102.17019
4808009,Penhold,2004,0.0,0.0,0.0
4808009,Penhold,2005,0.0,0.0,0.0
4808009,Penhold,2006,0.0,0.0,0.0
4808009,Penhold,2007,0.0,0.0,0.0
4808009,Penhold,2008,0.0,0.0,0.0
4808009,Penhold,2009,0.0,0.0,0.0
4808009,Penhold,2010,0.0,0.0,0.0
4808009,Penhold,2011,0.0,0.0,0.0
4808009,Penhold,2012,0.0,0.0,0.0
4808009,Penhold,2013,0.0,0.0,0.0
4808009,Penhold,2014,0.0,0.0,0.0
4808009,Penhold,2015,0.0,0.0,0.0
4808009,Penhold,2016,0.0,0.0,0.0
4808009,Penhold,2017,0.0,0.0,0.0
4808009,Penhold,2018,0.0,0.0,0.0
4808009,Penhold,2019,0.0,0.0,0.0
4808009,Penhold,2020,0.0,0.0,0.0
4808009,Penhold,2021,0.0,0.0,0.0
4808011,Red Deer,2004,0.0,0.0,0.0
4808011,Red Deer,2005,0.0,0.0,0.0
4808011,Red Deer,2006,0.0,0.0,0.0
4808011,Red Deer,2007,0.0,0.0,0.0
4808011,Red Deer,2008,0.0,0.0,0.0
4808011,Red Deer,2009,0.0,0.0,0.0
4808011,Red Deer,2010,0.0,0.0,0.0
4808011,Red Deer,2011,0.0,0.0,0.0
4808011,Red Deer,2012,0.0,0.0,0.0
4808011,Red Deer,2013,0.0,0.0,0.0
4808011,Red Deer,2014,0.0,0.0,0.0
4808011,Red Deer,2015,0.0,0.0,0.0
4808011,Red Deer,2016,0.0,0.0,0.0
4808011,Red Deer,2017,83462.575,23793.164,158.536
4808011,Red Deer,2018,84438.625,31503.397,374.884
4808011,Red Deer,2019,79088.0,30295.55058,162.112
4808011,Red Deer,2020,81672.8675,39121.5524,197.5144
4808011,Red Deer,2021,81087.325,67350.3888,392.2872
4808012,Sylvan Lake,2004,0.0,0.0,0.0
4808012,Sylvan Lake,2005,0.0,0.0,0.0
4808012,Sylvan Lake,2006,0.0,0.0,0.0
4808012,Sylvan Lake,2007,0.0,0.0,0.0
4808012,Sylvan Lake,2008,0.0,0.0,0.0
4808012,Sylvan Lake,2009,0.0,0.0,0.0
4808012,Sylvan Lake,2010,0.0,0.0,0.0
4808012,Sylvan Lake,2011,0.0,0.0,0.0
4808012,Sylvan Lake,2012,0.0,0.0,0.0
4808012,Sylvan Lake,2013,0.0,0.0,0.0
4808012,Sylvan Lake,2014,0.0,0.0,0.0
4808012,Sylvan Lake,2015,0.0,0.0,0.0
4808012,Sylvan Lake,2016,0.0,0.0,0.0
4808012,Sylvan Lake,2017,0.0,0.0,0.0
4808012,Sylvan Lake,2018,0.0,0.0,0.0
4808012,Sylvan Lake,2019,0.0,0.0,0.0
4808012,Sylvan Lake,2020,0.0,0.0,0.0
4808012,Sylvan Lake,2021,0.0,0.0,0.0
4808013,Norglenwold,2004,0.0,0.0,0.0
4808013,Norglenwold,2005,0.0,0.0,0.0
4808013,Norglenwold,2006,0.0,0.0,0.0
4808013,Norglenwold,2007,0.0,0.0,0.0
4808013,Norglenwold,2008,0.0,0.0,0.0
4808013,Norglenwold,2009,0.0,0.0,0.0
4808013,Norglenwold,2010,0.0,0.0,0.0
4808013,Norglenwold,2011,0.0,0.0,0.0
4808013,Norglenwold,2012,0.0,0.0,0.0
4808013,Norglenwold,2013,0.0,0.0,0.0
4808013,Norglenwold,2014,0.0,0.0,0.0
4808013,Norglenwold,2015,0.0,0.0,0.0
4808013,Norglenwold,2016,0.0,0.0,0.0
4808013,Norglenwold,2017,0.0,0.0,0.0
4808013,Norglenwold,2018,0.0,0.0,0.0
4808013,Norglenwold,2019,0.0,0.0,0.0
4808013,Norglenwold,2020,0.0,0.0,0.0
4808013,Norglenwold,2021,0.0,0.0,0.0
4808022,Lacombe County,2004,6310.7501,3656219.824,16990.7683
4808022,Lacombe County,2005,5975.72988,3530879.101,14174.3697
4808022,Lacombe County,2006,4985.51498,3202361.821,13654.7173
4808022,Lacombe County,2007,4833.0076,2882705.605,12048.528
4808022,Lacombe County,2008,5039.0099,3004067.706,12354.1264
4808022,Lacombe County,2009,32084.21888,3025715.435,16495.6413
4808022,Lacombe County,2010,16712.78023,3174318.151,18724.8604
4808022,Lacombe County,2011,11996.8749,3229089.907,16205.48734
4808022,Lacombe County,2012,8877.6659,3132344.51,14984.22881
4808022,Lacombe County,2013,6923.07245,3299489.58,15717.8613
4808022,Lacombe County,2014,8221.96753,3264839.154,15652.16541
4808022,Lacombe County,2015,9028.02763,3303933.748,17576.6062
4808022,Lacombe County,2016,12857.40463,3646866.928,17221.07938
4808022,Lacombe County,2017,53453.32222,3670919.215,16175.7672
4808022,Lacombe County,2018,24967.0256,4147263.966,88932.16562
4808022,Lacombe County,2019,23505.98418,3967619.579,17459.80242
4808022,Lacombe County,2020,26000.51813,3854511.11,17599.10788
4808022,Lacombe County,2021,29373.01565,3862030.135,17311.57543
4808023,Birchcliff,2004,0.0,0.0,0.0
4808023,Birchcliff,2005,0.0,0.0,0.0
4808023,Birchcliff,2006,0.0,0.0,0.0
4808023,Birchcliff,2007,0.0,0.0,0.0
4808023,Birchcliff,2008,0.0,0.0,0.0
4808023,Birchcliff,2009,0.0,0.0,0.0
4808023,Birchcliff,2010,0.0,0.0,0.0
4808023,Birchcliff,2011,0.0,0.0,0.0
4808023,Birchcliff,2012,0.0,0.0,0.0
4808023,Birchcliff,2013,0.0,0.0,0.0
4808023,Birchcliff,2014,0.0,0.0,0.0
4808023,Birchcliff,2015,0.0,0.0,0.0
4808023,Birchcliff,2016,0.0,0.0,0.0
4808023,Birchcliff,2017,0.0,0.0,0.0
4808023,Birchcliff,2018,0.0,0.0,0.0
4808023,Birchcliff,2019,0.0,0.0,0.0
4808023,Birchcliff,2020,0.0,0.0,0.0
4808023,Birchcliff,2021,0.0,0.0,0.0
4808024,Eckville,2004,0.0,0.0,0.0
4808024,Eckville,2005,0.0,0.0,0.0
4808024,Eckville,2006,0.0,0.0,0.0
4808024,Eckville,2007,0.0,0.0,0.0
4808024,Eckville,2008,0.0,0.0,0.0
4808024,Eckville,2009,0.0,0.0,0.0
4808024,Eckville,2010,0.0,0.0,0.0
4808024,Eckville,2011,0.0,0.0,0.0
4808024,Eckville,2012,0.0,0.0,0.0
4808024,Eckville,2013,0.0,0.0,0.0
4808024,Eckville,2014,0.0,0.0,0.0
4808024,Eckville,2015,0.0,0.0,0.0
4808024,Eckville,2016,0.0,0.0,0.0
4808024,Eckville,2017,0.0,0.0,0.0
4808024,Eckville,2018,0.0,0.0,0.0
4808024,Eckville,2019,0.0,0.0,0.0
4808024,Eckville,2020,0.0,0.0,0.0
4808024,Eckville,2021,0.0,0.0,0.0
4808025,Half Moon Bay,2004,0.0,0.0,0.0
4808025,Half Moon Bay,2005,0.0,0.0,0.0
4808025,Half Moon Bay,2006,0.0,0.0,0.0
4808025,Half Moon Bay,2007,0.0,0.0,0.0
4808025,Half Moon Bay,2008,0.0,0.0,0.0
4808025,Half Moon Bay,2009,0.0,0.0,0.0
4808025,Half Moon Bay,2010,0.0,0.0,0.0
4808025,Half Moon Bay,2011,0.0,0.0,0.0
4808025,Half Moon Bay,2012,0.0,0.0,0.0
4808025,Half Moon Bay,2013,0.0,0.0,0.0
4808025,Half Moon Bay,2014,0.0,0.0,0.0
4808025,Half Moon Bay,2015,0.0,0.0,0.0
4808025,Half Moon Bay,2016,0.0,0.0,0.0
4808025,Half Moon Bay,2017,0.0,0.0,0.0
4808025,Half Moon Bay,2018,0.0,0.0,0.0
4808025,Half Moon Bay,2019,0.0,0.0,0.0
4808025,Half Moon Bay,2020,0.0,0.0,0.0
4808025,Half Moon Bay,2021,0.0,0.0,0.0
4808026,Bentley,2004,0.0,0.0,0.0
4808026,Bentley,2005,0.0,0.0,0.0
4808026,Bentley,2006,0.0,0.0,0.0
4808026,Bentley,2007,0.0,0.0,0.0
4808026,Bentley,2008,0.0,0.0,0.0
4808026,Bentley,2009,0.0,0.0,0.0
4808026,Bentley,2010,0.0,0.0,0.0
4808026,Bentley,2011,0.0,0.0,0.0
4808026,Bentley,2012,0.0,0.0,0.0
4808026,Bentley,2013,0.0,0.0,0.0
4808026,Bentley,2014,0.0,0.0,0.0
4808026,Bentley,2015,0.0,0.0,0.0
4808026,Bentley,2016,0.0,0.0,0.0
4808026,Bentley,2017,0.0,0.0,0.0
4808026,Bentley,2018,0.0,0.0,0.0
4808026,Bentley,2019,0.0,0.0,0.0
4808026,Bentley,2020,0.0,0.0,0.0
4808026,Bentley,2021,0.0,0.0,0.0
4808027,Sunbreaker Cove,2004,0.0,0.0,0.0
4808027,Sunbreaker Cove,2005,0.0,0.0,0.0
4808027,Sunbreaker Cove,2006,0.0,0.0,0.0
4808027,Sunbreaker Cove,2007,0.0,0.0,0.0
4808027,Sunbreaker Cove,2008,0.0,0.0,0.0
4808027,Sunbreaker Cove,2009,0.0,0.0,0.0
4808027,Sunbreaker Cove,2010,0.0,0.0,0.0
4808027,Sunbreaker Cove,2011,0.0,0.0,0.0
4808027,Sunbreaker Cove,2012,0.0,0.0,0.0
4808027,Sunbreaker Cove,2013,0.0,0.0,0.0
4808027,Sunbreaker Cove,2014,0.0,0.0,0.0
4808027,Sunbreaker Cove,2015,0.0,0.0,0.0
4808027,Sunbreaker Cove,2016,0.0,0.0,0.0
4808027,Sunbreaker Cove,2017,0.0,0.0,0.0
4808027,Sunbreaker Cove,2018,0.0,0.0,0.0
4808027,Sunbreaker Cove,2019,0.0,0.0,0.0
4808027,Sunbreaker Cove,2020,0.0,0.0,0.0
4808027,Sunbreaker Cove,2021,0.0,0.0,0.0
4808028,Gull Lake,2004,0.0,0.0,0.0
4808028,Gull Lake,2005,0.0,0.0,0.0
4808028,Gull Lake,2006,0.0,0.0,0.0
4808028,Gull Lake,2007,0.0,0.0,0.0
4808028,Gull Lake,2008,0.0,0.0,0.0
4808028,Gull Lake,2009,0.0,0.0,0.0
4808028,Gull Lake,2010,0.0,0.0,0.0
4808028,Gull Lake,2011,0.0,0.0,0.0
4808028,Gull Lake,2012,0.0,0.0,0.0
4808028,Gull Lake,2013,0.0,0.0,0.0
4808028,Gull Lake,2014,0.0,0.0,0.0
4808028,Gull Lake,2015,0.0,0.0,0.0
4808028,Gull Lake,2016,0.0,0.0,0.0
4808028,Gull Lake,2017,0.0,0.0,0.0
4808028,Gull Lake,2018,0.0,0.0,0.0
4808028,Gull Lake,2019,0.0,0.0,0.0
4808028,Gull Lake,2020,0.0,0.0,0.0
4808028,Gull Lake,2021,0.0,0.0,0.0
4808029,Blackfalds,2004,0.0,0.0,0.0
4808029,Blackfalds,2005,0.0,0.0,0.0
4808029,Blackfalds,2006,0.0,0.0,0.0
4808029,Blackfalds,2007,0.0,0.0,0.0
4808029,Blackfalds,2008,0.0,0.0,0.0
4808029,Blackfalds,2009,0.0,0.0,0.0
4808029,Blackfalds,2010,0.0,0.0,0.0
4808029,Blackfalds,2011,0.0,0.0,0.0
4808029,Blackfalds,2012,0.0,0.0,0.0
4808029,Blackfalds,2013,0.0,0.0,0.0
4808029,Blackfalds,2014,0.0,0.0,0.0
4808029,Blackfalds,2015,0.0,0.0,0.0
4808029,Blackfalds,2016,0.0,0.0,0.0
4808029,Blackfalds,2017,0.0,0.0,0.0
4808029,Blackfalds,2018,0.0,0.0,0.0
4808029,Blackfalds,2019,0.0,0.0,0.0
4808029,Blackfalds,2020,0.0,0.0,0.0
4808029,Blackfalds,2021,0.0,0.0,0.0
4808031,Lacombe,2004,0.0,0.0,0.0
4808031,Lacombe,2005,0.0,0.0,0.0
4808031,Lacombe,2006,0.0,0.0,0.0
4808031,Lacombe,2007,0.0,0.0,0.0
4808031,Lacombe,2008,0.0,0.0,0.0
4808031,Lacombe,2009,0.0,0.0,0.0
4808031,Lacombe,2010,0.0,0.0,0.0
4808031,Lacombe,2011,0.0,0.0,0.0
4808031,Lacombe,2012,0.0,0.0,0.0
4808031,Lacombe,2013,0.0,0.0,0.0
4808031,Lacombe,2014,0.0,0.0,0.0
4808031,Lacombe,2015,0.0,0.0,0.0
4808031,Lacombe,2016,0.0,0.0,0.0
4808031,Lacombe,2017,0.0,0.0,0.0
4808031,Lacombe,2018,0.0,0.0,0.0
4808031,Lacombe,2019,0.0,0.0,0.0
4808031,Lacombe,2020,0.0,0.0,0.0
4808031,Lacombe,2021,0.0,0.0,0.0
4808032,Clive,2004,0.0,0.0,0.0
4808032,Clive,2005,0.0,0.0,0.0
4808032,Clive,2006,0.0,0.0,0.0
4808032,Clive,2007,0.0,0.0,0.0
4808032,Clive,2008,0.0,0.0,0.0
4808032,Clive,2009,0.0,0.0,0.0
4808032,Clive,2010,0.0,0.0,0.0
4808032,Clive,2011,0.0,0.0,0.0
4808032,Clive,2012,0.0,0.0,0.0
4808032,Clive,2013,0.0,0.0,0.0
4808032,Clive,2014,0.0,0.0,0.0
4808032,Clive,2015,0.0,0.0,0.0
4808032,Clive,2016,0.0,0.0,0.0
4808032,Clive,2017,0.0,0.0,0.0
4808032,Clive,2018,0.0,0.0,0.0
4808032,Clive,2019,0.0,0.0,0.0
4808032,Clive,2020,0.0,0.0,0.0
4808032,Clive,2021,0.0,0.0,0.0
4808034,Alix,2004,0.0,0.0,0.0
4808034,Alix,2005,0.0,0.0,0.0
4808034,Alix,2006,0.0,0.0,0.0
4808034,Alix,2007,0.0,0.0,0.0
4808034,Alix,2008,0.0,0.0,0.0
4808034,Alix,2009,0.0,0.0,0.0
4808034,Alix,2010,0.0,0.0,0.0
4808034,Alix,2011,0.0,0.0,0.0
4808034,Alix,2012,0.0,0.0,0.0
4808034,Alix,2013,0.0,0.0,0.0
4808034,Alix,2014,0.0,0.0,0.0
4808034,Alix,2015,0.0,0.0,0.0
4808034,Alix,2016,0.0,0.0,0.0
4808034,Alix,2017,9.4775,20461.0,205.0538
4808034,Alix,2018,11.6875,21036.242,215.2007
4808034,Alix,2019,11.8625,20972.51,226.79886
4808034,Alix,2020,10.545,21234.7425,232.291
4808034,Alix,2021,10.82,21894.53164,148.72882
4808038,Ponoka County,2004,7100.0,240363.0,3307.8
4808038,Ponoka County,2005,8661.99988,235981.0565,3121.848
4808038,Ponoka County,2006,9164.50003,255670.0384,3406.14
4808038,Ponoka County,2007,9193.02465,232495.7438,3179.66
4808038,Ponoka County,2008,8152.59993,232135.9591,2794.0778
4808038,Ponoka County,2009,7430.8001,276300.2262,3026.041
4808038,Ponoka County,2010,6683.89993,296017.2044,2452.54
4808038,Ponoka County,2011,6615.2749,309460.7996,2143.07743
4808038,Ponoka County,2012,6442.00008,350366.7468,2258.6463
4808038,Ponoka County,2013,6047.90505,354872.0178,2038.4094
4808038,Ponoka County,2014,6248.37503,343597.6132,1879.6052
4808038,Ponoka County,2015,7404.8748,355750.6707,1852.368
4808038,Ponoka County,2016,7893.97508,397997.8305,1765.5308
4808038,Ponoka County,2017,41261.30495,474830.2712,4291.39012
4808038,Ponoka County,2018,30108.68233,457754.6761,16736.13683
4808038,Ponoka County,2019,34593.6025,433965.8003,5442.374
4808038,Ponoka County,2020,33557.58275,457967.5829,6140.24411
4808038,Ponoka County,2021,23764.0227,411964.5327,5249.98967
4808039,Ponoka,2004,0.0,0.0,0.0
4808039,Ponoka,2005,0.0,0.0,0.0
4808039,Ponoka,2006,0.0,0.0,0.0
4808039,Ponoka,2007,0.0,0.0,0.0
4808039,Ponoka,2008,0.0,0.0,0.0
4808039,Ponoka,2009,0.0,0.0,0.0
4808039,Ponoka,2010,0.0,0.0,0.0
4808039,Ponoka,2011,0.0,0.0,0.0
4808039,Ponoka,2012,0.0,0.0,0.0
4808039,Ponoka,2013,0.0,0.0,0.0
4808039,Ponoka,2014,0.0,0.0,0.0
4808039,Ponoka,2015,0.0,0.0,0.0
4808039,Ponoka,2016,0.0,0.0,0.0
4808039,Ponoka,2017,0.0,0.0,0.0
4808039,Ponoka,2018,0.0,0.0,0.0
4808039,Ponoka,2019,0.0,0.0,0.0
4808039,Ponoka,2020,0.0,0.0,0.0
4808039,Ponoka,2021,0.0,0.0,0.0
4808042,Parkland Beach,2004,0.0,0.0,0.0
4808042,Parkland Beach,2005,0.0,0.0,0.0
4808042,Parkland Beach,2006,0.0,0.0,0.0
4808042,Parkland Beach,2007,0.0,0.0,0.0
4808042,Parkland Beach,2008,0.0,0.0,0.0
4808042,Parkland Beach,2009,0.0,0.0,0.0
4808042,Parkland Beach,2010,0.0,0.0,0.0
4808042,Parkland Beach,2011,0.0,0.0,0.0
4808042,Parkland Beach,2012,0.0,0.0,0.0
4808042,Parkland Beach,2013,0.0,0.0,0.0
4808042,Parkland Beach,2014,0.0,0.0,0.0
4808042,Parkland Beach,2015,0.0,0.0,0.0
4808042,Parkland Beach,2016,0.0,0.0,0.0
4808042,Parkland Beach,2017,0.0,0.0,0.0
4808042,Parkland Beach,2018,0.0,0.0,0.0
4808042,Parkland Beach,2019,0.0,0.0,0.0
4808042,Parkland Beach,2020,0.0,0.0,0.0
4808042,Parkland Beach,2021,0.0,0.0,0.0
4808044,Rimbey,2004,0.0,0.0,0.0
4808044,Rimbey,2005,0.0,0.0,0.0
4808044,Rimbey,2006,0.0,0.0,0.0
4808044,Rimbey,2007,0.0,0.0,0.0
4808044,Rimbey,2008,0.0,0.0,0.0
4808044,Rimbey,2009,0.0,0.0,0.0
4808044,Rimbey,2010,0.0,0.0,0.0
4808044,Rimbey,2011,0.0,0.0,0.0
4808044,Rimbey,2012,0.0,0.0,0.0
4808044,Rimbey,2013,0.0,0.0,0.0
4808044,Rimbey,2014,0.0,0.0,0.0
4808044,Rimbey,2015,0.0,0.0,0.0
4808044,Rimbey,2016,0.0,0.0,0.0
4808044,Rimbey,2017,0.0,0.0,0.0
4808044,Rimbey,2018,0.0,0.0,0.0
4808044,Rimbey,2019,0.0,0.0,0.0
4808044,Rimbey,2020,0.0,0.0,0.0
4808044,Rimbey,2021,0.0,0.0,0.0
4808811,Samson 137,2004,0.0,0.0,0.0
4808811,Samson 137,2005,0.0,0.0,0.0
4808811,Samson 137,2006,0.0,0.0,0.0
4808811,Samson 137,2007,0.0,0.0,0.0
4808811,Samson 137,2008,0.0,0.0,0.0
4808811,Samson 137,2009,0.0,0.0,0.0
4808811,Samson 137,2010,0.0,0.0,0.0
4808811,Samson 137,2011,0.0,0.0,0.0
4808811,Samson 137,2012,0.0,0.0,0.0
4808811,Samson 137,2013,0.0,0.0,0.0
4808811,Samson 137,2014,0.0,0.0,0.0
4808811,Samson 137,2015,0.0,0.0,0.0
4808811,Samson 137,2016,0.0,0.0,0.0
4808811,Samson 137,2017,0.0,0.0,0.0
4808811,Samson 137,2018,0.0,0.0,0.0
4808811,Samson 137,2019,0.0,0.0,0.0
4808811,Samson 137,2020,0.0,0.0,0.0
4808811,Samson 137,2021,0.0,0.0,0.0
4808812,Samson 137A,2004,0.0,0.0,0.0
4808812,Samson 137A,2005,0.0,0.0,0.0
4808812,Samson 137A,2006,0.0,0.0,0.0
4808812,Samson 137A,2007,0.0,0.0,0.0
4808812,Samson 137A,2008,0.0,0.0,0.0
4808812,Samson 137A,2009,0.0,0.0,0.0
4808812,Samson 137A,2010,0.0,0.0,0.0
4808812,Samson 137A,2011,0.0,0.0,0.0
4808812,Samson 137A,2012,0.0,0.0,0.0
4808812,Samson 137A,2013,0.0,0.0,0.0
4808812,Samson 137A,2014,0.0,0.0,0.0
4808812,Samson 137A,2015,0.0,0.0,0.0
4808812,Samson 137A,2016,0.0,0.0,0.0
4808812,Samson 137A,2017,0.0,0.0,0.0
4808812,Samson 137A,2018,0.0,0.0,0.0
4808812,Samson 137A,2019,0.0,0.0,0.0
4808812,Samson 137A,2020,0.0,0.0,0.0
4808812,Samson 137A,2021,0.0,0.0,0.0
4808813,Montana 139,2004,0.0,0.0,0.0
4808813,Montana 139,2005,0.0,0.0,0.0
4808813,Montana 139,2006,0.0,0.0,0.0
4808813,Montana 139,2007,0.0,0.0,0.0
4808813,Montana 139,2008,0.0,0.0,0.0
4808813,Montana 139,2009,0.0,0.0,0.0
4808813,Montana 139,2010,0.0,0.0,0.0
4808813,Montana 139,2011,0.0,0.0,0.0
4808813,Montana 139,2012,0.0,0.0,0.0
4808813,Montana 139,2013,0.0,0.0,0.0
4808813,Montana 139,2014,0.0,0.0,0.0
4808813,Montana 139,2015,0.0,0.0,0.0
4808813,Montana 139,2016,0.0,0.0,0.0
4808813,Montana 139,2017,0.0,0.0,0.0
4808813,Montana 139,2018,0.0,0.0,0.0
4808813,Montana 139,2019,0.0,0.0,0.0
4808813,Montana 139,2020,0.0,0.0,0.0
4808813,Montana 139,2021,0.0,0.0,0.0
4809002,Clearwater County,2004,124127.5,1821059.0,9506.796
4809002,Clearwater County,2005,111299.775,1759543.334,8597.896
4809002,Clearwater County,2006,98411.25005,1660934.681,8177.12
4809002,Clearwater County,2007,20660.24258,1516492.332,6156.829
4809002,Clearwater County,2008,19727.49728,1461392.106,5224.8042
4809002,Clearwater County,2009,30885.07311,1499310.495,7800.2692
4809002,Clearwater County,2010,26095.30278,1301514.608,4777.834
4809002,Clearwater County,2011,25681.15526,1389977.549,7044.14724
4809002,Clearwater County,2012,23873.40503,1196472.071,9255.3138
4809002,Clearwater County,2013,20866.48523,1149648.829,9455.838
4809002,Clearwater County,2014,17705.94203,1068155.113,7380.864
4809002,Clearwater County,2015,17552.38726,1103208.208,7677.9402
4809002,Clearwater County,2016,26357.13598,1094263.403,8681.46742
4809002,Clearwater County,2017,142129.0358,1542422.24,22393.49876
4809002,Clearwater County,2018,144442.865,1432834.216,28897.66583
4809002,Clearwater County,2019,159167.6793,1445971.633,29399.14709
4809002,Clearwater County,2020,153423.1189,1468720.644,30110.18224
4809002,Clearwater County,2021,166681.9758,1447274.193,29189.72312
4809005,Burnstick Lake,2004,0.0,0.0,0.0
4809005,Burnstick Lake,2005,0.0,0.0,0.0
4809005,Burnstick Lake,2006,0.0,0.0,0.0
4809005,Burnstick Lake,2007,0.0,0.0,0.0
4809005,Burnstick Lake,2008,0.0,0.0,0.0
4809005,Burnstick Lake,2009,0.0,0.0,0.0
4809005,Burnstick Lake,2010,0.0,0.0,0.0
4809005,Burnstick Lake,2011,0.0,0.0,0.0
4809005,Burnstick Lake,2012,0.0,0.0,0.0
4809005,Burnstick Lake,2013,0.0,0.0,0.0
4809005,Burnstick Lake,2014,0.0,0.0,0.0
4809005,Burnstick Lake,2015,0.0,0.0,0.0
4809005,Burnstick Lake,2016,0.0,0.0,0.0
4809005,Burnstick Lake,2017,0.0,0.0,0.0
4809005,Burnstick Lake,2018,0.0,0.0,0.0
4809005,Burnstick Lake,2019,0.0,0.0,0.0
4809005,Burnstick Lake,2020,0.0,0.0,0.0
4809005,Burnstick Lake,2021,0.0,0.0,0.0
4809010,Caroline,2004,0.0,0.0,0.0
4809010,Caroline,2005,0.0,0.0,0.0
4809010,Caroline,2006,0.0,0.0,0.0
4809010,Caroline,2007,0.0,0.0,0.0
4809010,Caroline,2008,0.0,0.0,0.0
4809010,Caroline,2009,0.0,0.0,0.0
4809010,Caroline,2010,0.0,0.0,0.0
4809010,Caroline,2011,0.0,0.0,0.0
4809010,Caroline,2012,0.0,0.0,0.0
4809010,Caroline,2013,0.0,0.0,0.0
4809010,Caroline,2014,0.0,0.0,0.0
4809010,Caroline,2015,0.0,0.0,0.0
4809010,Caroline,2016,0.0,0.0,0.0
4809010,Caroline,2017,0.0,0.0,0.0
4809010,Caroline,2018,0.0,0.0,0.0
4809010,Caroline,2019,0.0,0.0,0.0
4809010,Caroline,2020,0.0,0.0,0.0
4809010,Caroline,2021,0.0,0.0,0.0
4809015,Rocky Mountain House,2004,0.0,0.0,0.0
4809015,Rocky Mountain House,2005,0.0,0.0,0.0
4809015,Rocky Mountain House,2006,0.0,0.0,0.0
4809015,Rocky Mountain House,2007,0.0,0.0,0.0
4809015,Rocky Mountain House,2008,0.0,0.0,0.0
4809015,Rocky Mountain House,2009,0.0,0.0,0.0
4809015,Rocky Mountain House,2010,0.0,0.0,0.0
4809015,Rocky Mountain House,2011,0.0,0.0,0.0
4809015,Rocky Mountain House,2012,0.0,0.0,0.0
4809015,Rocky Mountain House,2013,0.0,0.0,0.0
4809015,Rocky Mountain House,2014,0.0,0.0,0.0
4809015,Rocky Mountain House,2015,0.0,0.0,0.0
4809015,Rocky Mountain House,2016,0.0,0.0,0.0
4809015,Rocky Mountain House,2017,11700.25,160.0,17.88
4809015,Rocky Mountain House,2018,13700.25,129.0,14.9
4809015,Rocky Mountain House,2019,15035.0,1773.0,2.98
