CSDUID,CSD,Period,IndicatorSummaryDescription,Gender,UnitOfMeasure,OriginalValue
4808032,Clive,2013,Life Expectancy,Male,Years,79.34000
4808032,Clive,2014,Life Expectancy,Male,Years,79.18000
4808032,Clive,2015,Life Expectancy,Male,Years,79.32000
4808032,Clive,2016,Life Expectancy,Male,Years,79.16000
4808032,Clive,2017,Life Expectancy,Male,Years,79.50000
4808032,Clive,2018,Life Expectancy,Male,Years,79.70000
4808032,Clive,2019,Life Expectancy,Male,Years,79.63000
4808032,Clive,2020,Life Expectancy,Male,Years,79.28000
4808032,Clive,2021,Life Expectancy,Male,Years,79.11000
4808032,Clive,2022,Life Expectancy,Male,Years,78.67000
4808032,Clive,2011,Life Expectancy,Both,Years,80.97000
4808032,Clive,2012,Life Expectancy,Both,Years,81.46000
4808032,Clive,2013,Life Expectancy,Both,Years,81.51000
4808032,Clive,2014,Life Expectancy,Both,Years,81.52000
4808032,Clive,2015,Life Expectancy,Both,Years,81.47000
4808032,Clive,2016,Life Expectancy,Both,Years,81.45000
4808032,Clive,2017,Life Expectancy,Both,Years,81.65000
4808032,Clive,2018,Life Expectancy,Both,Years,81.82000
4808032,Clive,2019,Life Expectancy,Both,Years,81.80000
4808032,Clive,2020,Life Expectancy,Both,Years,81.57000
4808032,Clive,2021,Life Expectancy,Both,Years,81.51000
4808032,Clive,2022,Life Expectancy,Both,Years,81.23000
4807001,Provost No. 52,2011,Life Expectancy,Female,Years,80.91000
4807001,Provost No. 52,2012,Life Expectancy,Female,Years,81.12000
4807001,Provost No. 52,2013,Life Expectancy,Female,Years,82.40000
4807001,Provost No. 52,2014,Life Expectancy,Female,Years,82.83000
4807001,Provost No. 52,2015,Life Expectancy,Female,Years,82.62000
4807001,Provost No. 52,2016,Life Expectancy,Female,Years,83.30000
4807001,Provost No. 52,2017,Life Expectancy,Female,Years,83.53000
4807001,Provost No. 52,2018,Life Expectancy,Female,Years,83.37000
4807001,Provost No. 52,2019,Life Expectancy,Female,Years,83.69000
4807001,Provost No. 52,2020,Life Expectancy,Female,Years,83.32000
4807001,Provost No. 52,2021,Life Expectancy,Female,Years,82.53000
4807001,Provost No. 52,2022,Life Expectancy,Female,Years,82.63000
4807001,Provost No. 52,2011,Life Expectancy,Male,Years,77.70000
4807001,Provost No. 52,2012,Life Expectancy,Male,Years,78.99000
4807001,Provost No. 52,2013,Life Expectancy,Male,Years,79.13000
4807001,Provost No. 52,2014,Life Expectancy,Male,Years,78.54000
4807001,Provost No. 52,2015,Life Expectancy,Male,Years,78.63000
4807001,Provost No. 52,2016,Life Expectancy,Male,Years,78.17000
4807001,Provost No. 52,2017,Life Expectancy,Male,Years,78.30000
4807001,Provost No. 52,2018,Life Expectancy,Male,Years,79.23000
4807001,Provost No. 52,2019,Life Expectancy,Male,Years,79.49000
4807001,Provost No. 52,2020,Life Expectancy,Male,Years,79.18000
4807001,Provost No. 52,2021,Life Expectancy,Male,Years,79.24000
4807001,Provost No. 52,2022,Life Expectancy,Male,Years,78.68000
4807001,Provost No. 52,2011,Life Expectancy,Both,Years,79.27000
4807001,Provost No. 52,2012,Life Expectancy,Both,Years,80.06000
4807001,Provost No. 52,2013,Life Expectancy,Both,Years,80.70000
4807001,Provost No. 52,2014,Life Expectancy,Both,Years,80.54000
4807001,Provost No. 52,2015,Life Expectancy,Both,Years,80.46000
4807001,Provost No. 52,2016,Life Expectancy,Both,Years,80.51000
4807001,Provost No. 52,2017,Life Expectancy,Both,Years,80.69000
4807001,Provost No. 52,2018,Life Expectancy,Both,Years,81.14000
4807001,Provost No. 52,2019,Life Expectancy,Both,Years,81.46000
4807001,Provost No. 52,2020,Life Expectancy,Both,Years,81.10000
4807001,Provost No. 52,2021,Life Expectancy,Both,Years,80.77000
4807001,Provost No. 52,2022,Life Expectancy,Both,Years,80.52000
4819041,Smoky River No. 130,2011,Life Expectancy,Female,Years,81.04000
4819041,Smoky River No. 130,2012,Life Expectancy,Female,Years,81.40000
4819041,Smoky River No. 130,2013,Life Expectancy,Female,Years,80.74000
4819041,Smoky River No. 130,2014,Life Expectancy,Female,Years,80.39000
4819041,Smoky River No. 130,2015,Life Expectancy,Female,Years,80.21000
4819041,Smoky River No. 130,2016,Life Expectancy,Female,Years,80.32000
4819041,Smoky River No. 130,2017,Life Expectancy,Female,Years,80.65000
4819041,Smoky River No. 130,2018,Life Expectancy,Female,Years,80.62000
4819041,Smoky River No. 130,2019,Life Expectancy,Female,Years,81.72000
4819041,Smoky River No. 130,2020,Life Expectancy,Female,Years,82.63000
4819041,Smoky River No. 130,2021,Life Expectancy,Female,Years,82.86000
4819041,Smoky River No. 130,2022,Life Expectancy,Female,Years,82.88000
4819041,Smoky River No. 130,2011,Life Expectancy,Male,Years,74.76000
4819041,Smoky River No. 130,2012,Life Expectancy,Male,Years,74.37000
4819041,Smoky River No. 130,2013,Life Expectancy,Male,Years,74.59000
4819041,Smoky River No. 130,2014,Life Expectancy,Male,Years,75.24000
4819041,Smoky River No. 130,2015,Life Expectancy,Male,Years,75.10000
4819041,Smoky River No. 130,2016,Life Expectancy,Male,Years,76.14000
4819041,Smoky River No. 130,2017,Life Expectancy,Male,Years,76.18000
4819041,Smoky River No. 130,2018,Life Expectancy,Male,Years,77.01000
4819041,Smoky River No. 130,2019,Life Expectancy,Male,Years,77.00000
4819041,Smoky River No. 130,2020,Life Expectancy,Male,Years,77.19000
4819041,Smoky River No. 130,2021,Life Expectancy,Male,Years,78.30000
4819041,Smoky River No. 130,2022,Life Expectancy,Male,Years,78.89000
4819041,Smoky River No. 130,2011,Life Expectancy,Both,Years,77.57000
4819041,Smoky River No. 130,2012,Life Expectancy,Both,Years,77.54000
4819041,Smoky River No. 130,2013,Life Expectancy,Both,Years,77.39000
4819041,Smoky River No. 130,2014,Life Expectancy,Both,Years,77.63000
4819041,Smoky River No. 130,2015,Life Expectancy,Both,Years,77.46000
4819041,Smoky River No. 130,2016,Life Expectancy,Both,Years,78.09000
4819041,Smoky River No. 130,2017,Life Expectancy,Both,Years,78.28000
4819041,Smoky River No. 130,2018,Life Expectancy,Both,Years,78.74000
4819041,Smoky River No. 130,2019,Life Expectancy,Both,Years,79.25000
4819041,Smoky River No. 130,2020,Life Expectancy,Both,Years,79.76000
4819041,Smoky River No. 130,2021,Life Expectancy,Both,Years,80.52000
4819041,Smoky River No. 130,2022,Life Expectancy,Both,Years,80.79000
4810036,Vermilion River County,2011,Life Expectancy,Female,Years,87.21000
4810036,Vermilion River County,2012,Life Expectancy,Female,Years,87.22000
4810036,Vermilion River County,2013,Life Expectancy,Female,Years,87.46000
4810036,Vermilion River County,2014,Life Expectancy,Female,Years,87.66000
4810036,Vermilion River County,2015,Life Expectancy,Female,Years,87.64000
4810036,Vermilion River County,2016,Life Expectancy,Female,Years,88.11000
4810036,Vermilion River County,2017,Life Expectancy,Female,Years,88.15000
4810036,Vermilion River County,2018,Life Expectancy,Female,Years,88.18000
4810036,Vermilion River County,2019,Life Expectancy,Female,Years,88.40000
4810036,Vermilion River County,2020,Life Expectancy,Female,Years,88.65000
4810036,Vermilion River County,2021,Life Expectancy,Female,Years,88.51000
4810036,Vermilion River County,2022,Life Expectancy,Female,Years,88.55000
4810036,Vermilion River County,2011,Life Expectancy,Male,Years,81.79000
4810036,Vermilion River County,2012,Life Expectancy,Male,Years,81.50000
4810036,Vermilion River County,2013,Life Expectancy,Male,Years,82.07000
4810036,Vermilion River County,2014,Life Expectancy,Male,Years,82.33000
4810036,Vermilion River County,2015,Life Expectancy,Male,Years,82.67000
4810036,Vermilion River County,2016,Life Expectancy,Male,Years,83.02000
4810036,Vermilion River County,2017,Life Expectancy,Male,Years,83.37000
4810036,Vermilion River County,2018,Life Expectancy,Male,Years,83.98000
4810036,Vermilion River County,2019,Life Expectancy,Male,Years,84.57000
4810036,Vermilion River County,2020,Life Expectancy,Male,Years,84.52000
4810036,Vermilion River County,2021,Life Expectancy,Male,Years,84.26000
4810036,Vermilion River County,2022,Life Expectancy,Male,Years,84.35000
4810036,Vermilion River County,2011,Life Expectancy,Both,Years,84.54000
4810036,Vermilion River County,2012,Life Expectancy,Both,Years,84.39000
4810036,Vermilion River County,2013,Life Expectancy,Both,Years,84.81000
4810036,Vermilion River County,2014,Life Expectancy,Both,Years,85.05000
4810036,Vermilion River County,2015,Life Expectancy,Both,Years,85.20000
4810036,Vermilion River County,2016,Life Expectancy,Both,Years,85.62000
4810036,Vermilion River County,2017,Life Expectancy,Both,Years,85.83000
4810036,Vermilion River County,2018,Life Expectancy,Both,Years,86.14000
4810036,Vermilion River County,2019,Life Expectancy,Both,Years,86.51000
4810036,Vermilion River County,2020,Life Expectancy,Both,Years,86.63000
4810036,Vermilion River County,2021,Life Expectancy,Both,Years,86.44000
4810036,Vermilion River County,2022,Life Expectancy,Both,Years,86.50000
4810038,Paradise Valley,2011,Life Expectancy,Female,Years,87.21000
4810038,Paradise Valley,2012,Life Expectancy,Female,Years,87.22000
4810038,Paradise Valley,2013,Life Expectancy,Female,Years,87.46000
4810038,Paradise Valley,2014,Life Expectancy,Female,Years,87.66000
4810038,Paradise Valley,2015,Life Expectancy,Female,Years,87.64000
4810038,Paradise Valley,2016,Life Expectancy,Female,Years,88.11000
4810038,Paradise Valley,2017,Life Expectancy,Female,Years,88.15000
4810038,Paradise Valley,2018,Life Expectancy,Female,Years,88.18000
4810038,Paradise Valley,2019,Life Expectancy,Female,Years,88.40000
4810038,Paradise Valley,2020,Life Expectancy,Female,Years,88.65000
4810038,Paradise Valley,2021,Life Expectancy,Female,Years,88.51000
4810038,Paradise Valley,2022,Life Expectancy,Female,Years,88.55000
4810038,Paradise Valley,2011,Life Expectancy,Male,Years,81.79000
4810038,Paradise Valley,2012,Life Expectancy,Male,Years,81.50000
4810038,Paradise Valley,2013,Life Expectancy,Male,Years,82.07000
4810038,Paradise Valley,2014,Life Expectancy,Male,Years,82.33000
4810038,Paradise Valley,2015,Life Expectancy,Male,Years,82.67000
4810038,Paradise Valley,2016,Life Expectancy,Male,Years,83.02000
4810038,Paradise Valley,2017,Life Expectancy,Male,Years,83.37000
4810038,Paradise Valley,2018,Life Expectancy,Male,Years,83.98000
4810038,Paradise Valley,2019,Life Expectancy,Male,Years,84.57000
4810038,Paradise Valley,2020,Life Expectancy,Male,Years,84.52000
4810038,Paradise Valley,2021,Life Expectancy,Male,Years,84.26000
4810038,Paradise Valley,2022,Life Expectancy,Male,Years,84.35000
4810038,Paradise Valley,2011,Life Expectancy,Both,Years,84.54000
4810038,Paradise Valley,2012,Life Expectancy,Both,Years,84.39000
4810038,Paradise Valley,2013,Life Expectancy,Both,Years,84.81000
4810038,Paradise Valley,2014,Life Expectancy,Both,Years,85.05000
4810038,Paradise Valley,2015,Life Expectancy,Both,Years,85.20000
4810038,Paradise Valley,2016,Life Expectancy,Both,Years,85.62000
4810038,Paradise Valley,2017,Life Expectancy,Both,Years,85.83000
4810038,Paradise Valley,2018,Life Expectancy,Both,Years,86.14000
4810038,Paradise Valley,2019,Life Expectancy,Both,Years,86.51000
4810038,Paradise Valley,2020,Life Expectancy,Both,Years,86.63000
4810038,Paradise Valley,2021,Life Expectancy,Both,Years,86.44000
4810038,Paradise Valley,2022,Life Expectancy,Both,Years,86.50000
4817021,High Prairie,2011,Life Expectancy,Female,Years,77.84000
4817021,High Prairie,2012,Life Expectancy,Female,Years,78.02000
4817021,High Prairie,2013,Life Expectancy,Female,Years,77.80000
4817021,High Prairie,2014,Life Expectancy,Female,Years,77.81000
4817021,High Prairie,2015,Life Expectancy,Female,Years,77.93000
4817021,High Prairie,2016,Life Expectancy,Female,Years,77.71000
4817021,High Prairie,2017,Life Expectancy,Female,Years,77.78000
4817021,High Prairie,2018,Life Expectancy,Female,Years,78.18000
4817021,High Prairie,2019,Life Expectancy,Female,Years,77.69000
4817021,High Prairie,2020,Life Expectancy,Female,Years,78.13000
4817021,High Prairie,2021,Life Expectancy,Female,Years,77.66000
4817021,High Prairie,2022,Life Expectancy,Female,Years,77.14000
4817021,High Prairie,2011,Life Expectancy,Male,Years,73.29000
4817021,High Prairie,2012,Life Expectancy,Male,Years,73.59000
4817021,High Prairie,2013,Life Expectancy,Male,Years,73.40000
4817021,High Prairie,2014,Life Expectancy,Male,Years,73.19000
4817021,High Prairie,2015,Life Expectancy,Male,Years,73.05000
4817021,High Prairie,2016,Life Expectancy,Male,Years,72.82000
4817021,High Prairie,2017,Life Expectancy,Male,Years,73.16000
4817021,High Prairie,2018,Life Expectancy,Male,Years,73.41000
4817021,High Prairie,2019,Life Expectancy,Male,Years,73.46000
4817021,High Prairie,2020,Life Expectancy,Male,Years,73.35000
4817021,High Prairie,2021,Life Expectancy,Male,Years,73.02000
4817021,High Prairie,2022,Life Expectancy,Male,Years,72.08000
4817021,High Prairie,2011,Life Expectancy,Both,Years,75.41000
4817021,High Prairie,2012,Life Expectancy,Both,Years,75.66000
4817021,High Prairie,2013,Life Expectancy,Both,Years,75.47000
4817021,High Prairie,2014,Life Expectancy,Both,Years,75.36000
4817021,High Prairie,2015,Life Expectancy,Both,Years,75.32000
4817021,High Prairie,2016,Life Expectancy,Both,Years,75.06000
4817021,High Prairie,2017,Life Expectancy,Both,Years,75.26000
4817021,High Prairie,2018,Life Expectancy,Both,Years,75.61000
4817021,High Prairie,2019,Life Expectancy,Both,Years,75.43000
4817021,High Prairie,2020,Life Expectancy,Both,Years,75.57000
4817021,High Prairie,2021,Life Expectancy,Both,Years,75.24000
4817021,High Prairie,2022,Life Expectancy,Both,Years,74.51000
4817024,Swan Hills,2011,Life Expectancy,Female,Years,80.07000
4817024,Swan Hills,2012,Life Expectancy,Female,Years,81.22000
4817024,Swan Hills,2013,Life Expectancy,Female,Years,83.21000
4817024,Swan Hills,2014,Life Expectancy,Female,Years,84.43000
4817024,Swan Hills,2015,Life Expectancy,Female,Years,81.87000
4817024,Swan Hills,2016,Life Expectancy,Female,Years,83.02000
4817024,Swan Hills,2017,Life Expectancy,Female,Years,83.16000
4817024,Swan Hills,2018,Life Expectancy,Female,Years,83.66000
4817024,Swan Hills,2019,Life Expectancy,Female,Years,82.15000
4817024,Swan Hills,2020,Life Expectancy,Female,Years,81.87000
4817024,Swan Hills,2021,Life Expectancy,Female,Years,80.51000
4817024,Swan Hills,2022,Life Expectancy,Female,Years,81.02000
4817024,Swan Hills,2011,Life Expectancy,Male,Years,73.69000
4817024,Swan Hills,2012,Life Expectancy,Male,Years,75.77000
4817024,Swan Hills,2013,Life Expectancy,Male,Years,76.44000
4817024,Swan Hills,2014,Life Expectancy,Male,Years,76.25000
4817024,Swan Hills,2015,Life Expectancy,Male,Years,76.47000
4817024,Swan Hills,2016,Life Expectancy,Male,Years,75.54000
4817024,Swan Hills,2017,Life Expectancy,Male,Years,75.84000
4817024,Swan Hills,2018,Life Expectancy,Male,Years,74.90000
4817024,Swan Hills,2019,Life Expectancy,Male,Years,75.23000
4817024,Swan Hills,2020,Life Expectancy,Male,Years,74.68000
4817024,Swan Hills,2021,Life Expectancy,Male,Years,74.05000
4817024,Swan Hills,2022,Life Expectancy,Male,Years,73.53000
4817024,Swan Hills,2011,Life Expectancy,Both,Years,76.37000
4817024,Swan Hills,2012,Life Expectancy,Both,Years,78.11000
4817024,Swan Hills,2013,Life Expectancy,Both,Years,79.12000
4817024,Swan Hills,2014,Life Expectancy,Both,Years,79.72000
4817024,Swan Hills,2015,Life Expectancy,Both,Years,79.08000
4817024,Swan Hills,2016,Life Expectancy,Both,Years,78.85000
4817024,Swan Hills,2017,Life Expectancy,Both,Years,78.93000
4817024,Swan Hills,2018,Life Expectancy,Both,Years,78.50000
4817024,Swan Hills,2019,Life Expectancy,Both,Years,78.09000
4817024,Swan Hills,2020,Life Expectancy,Both,Years,77.75000
4817024,Swan Hills,2021,Life Expectancy,Both,Years,77.03000
4817024,Swan Hills,2022,Life Expectancy,Both,Years,77.05000
4817026,Northern Sunrise County,2011,Life Expectancy,Female,Years,82.32000
4817026,Northern Sunrise County,2012,Life Expectancy,Female,Years,82.04000
4817026,Northern Sunrise County,2013,Life Expectancy,Female,Years,82.41000
4817026,Northern Sunrise County,2014,Life Expectancy,Female,Years,82.29000
4817026,Northern Sunrise County,2015,Life Expectancy,Female,Years,82.02000
4817026,Northern Sunrise County,2016,Life Expectancy,Female,Years,81.70000
4817026,Northern Sunrise County,2017,Life Expectancy,Female,Years,81.27000
4817026,Northern Sunrise County,2018,Life Expectancy,Female,Years,80.80000
4817026,Northern Sunrise County,2019,Life Expectancy,Female,Years,80.55000
4817026,Northern Sunrise County,2020,Life Expectancy,Female,Years,79.91000
4817026,Northern Sunrise County,2021,Life Expectancy,Female,Years,79.72000
4817026,Northern Sunrise County,2022,Life Expectancy,Female,Years,79.83000
4817026,Northern Sunrise County,2011,Life Expectancy,Male,Years,76.18000
4817026,Northern Sunrise County,2012,Life Expectancy,Male,Years,76.23000
4817026,Northern Sunrise County,2013,Life Expectancy,Male,Years,76.30000
4817026,Northern Sunrise County,2014,Life Expectancy,Male,Years,76.31000
4817026,Northern Sunrise County,2015,Life Expectancy,Male,Years,76.05000
4817026,Northern Sunrise County,2016,Life Expectancy,Male,Years,75.88000
4817026,Northern Sunrise County,2017,Life Expectancy,Male,Years,76.48000
4817026,Northern Sunrise County,2018,Life Expectancy,Male,Years,76.55000
4817026,Northern Sunrise County,2019,Life Expectancy,Male,Years,76.68000
4817026,Northern Sunrise County,2020,Life Expectancy,Male,Years,76.30000
4817026,Northern Sunrise County,2021,Life Expectancy,Male,Years,76.36000
4817026,Northern Sunrise County,2022,Life Expectancy,Male,Years,76.14000
4817026,Northern Sunrise County,2011,Life Expectancy,Both,Years,79.04000
4817026,Northern Sunrise County,2012,Life Expectancy,Both,Years,78.94000
4817026,Northern Sunrise County,2013,Life Expectancy,Both,Years,79.15000
4817026,Northern Sunrise County,2014,Life Expectancy,Both,Years,79.10000
4817026,Northern Sunrise County,2015,Life Expectancy,Both,Years,78.83000
4817026,Northern Sunrise County,2016,Life Expectancy,Both,Years,78.59000
4817026,Northern Sunrise County,2017,Life Expectancy,Both,Years,78.71000
4817026,Northern Sunrise County,2018,Life Expectancy,Both,Years,78.52000
4817026,Northern Sunrise County,2019,Life Expectancy,Both,Years,78.49000
4817026,Northern Sunrise County,2020,Life Expectancy,Both,Years,77.99000
