CSDUID,CSD,Period,IndicatorSummaryDescription,Vehicle Type,UnitOfMeasure,OriginalValue
4810014,Hay Lakes,2014,Vehicle Registrations,Vans,,64
4810014,Hay Lakes,2015,Vehicle Registrations,Vans,,71
4810014,Hay Lakes,2016,Vehicle Registrations,Vans,,63
4810014,Hay Lakes,2017,Vehicle Registrations,Vans,,60
4810014,Hay Lakes,2018,Vehicle Registrations,Vans,,60
4810014,Hay Lakes,2019,Vehicle Registrations,Vans,,60
4810014,Hay Lakes,2020,Vehicle Registrations,Vans,,64
4810014,Hay Lakes,2021,Vehicle Registrations,Vans,,50
4810016,Beaver County,2005,Vehicle Registrations,Vans,,37
4810016,Beaver County,2006,Vehicle Registrations,Vans,,43
4810016,Beaver County,2007,Vehicle Registrations,Vans,,44
4810016,Beaver County,2008,Vehicle Registrations,Vans,,42
4810016,Beaver County,2009,Vehicle Registrations,Vans,,41
4810016,Beaver County,2010,Vehicle Registrations,Vans,,41
4810016,Beaver County,2011,Vehicle Registrations,Vans,,42
4810016,Beaver County,2012,Vehicle Registrations,Vans,,39
4810016,Beaver County,2013,Vehicle Registrations,Vans,,41
4810016,Beaver County,2014,Vehicle Registrations,Vans,,34
4810016,Beaver County,2015,Vehicle Registrations,Vans,,150
4810016,Beaver County,2016,Vehicle Registrations,Vans,,182
4810016,Beaver County,2017,Vehicle Registrations,Vans,,185
4810016,Beaver County,2018,Vehicle Registrations,Vans,,200
4810016,Beaver County,2019,Vehicle Registrations,Vans,,179
4810016,Beaver County,2020,Vehicle Registrations,Vans,,187
4810016,Beaver County,2021,Vehicle Registrations,Vans,,168
4813019,Barrhead,2005,Vehicle Registrations,Vans,,804
4813019,Barrhead,2006,Vehicle Registrations,Vans,,838
4813019,Barrhead,2007,Vehicle Registrations,Vans,,831
4813019,Barrhead,2008,Vehicle Registrations,Vans,,807
4813019,Barrhead,2009,Vehicle Registrations,Vans,,773
4813019,Barrhead,2010,Vehicle Registrations,Vans,,773
4813019,Barrhead,2011,Vehicle Registrations,Vans,,764
4813019,Barrhead,2012,Vehicle Registrations,Vans,,733
4813019,Barrhead,2013,Vehicle Registrations,Vans,,693
4813019,Barrhead,2014,Vehicle Registrations,Vans,,686
4813019,Barrhead,2015,Vehicle Registrations,Vans,,643
4813019,Barrhead,2016,Vehicle Registrations,Vans,,593
4813019,Barrhead,2017,Vehicle Registrations,Vans,,574
4813019,Barrhead,2018,Vehicle Registrations,Vans,,572
4813019,Barrhead,2019,Vehicle Registrations,Vans,,550
4813019,Barrhead,2020,Vehicle Registrations,Vans,,537
4813019,Barrhead,2021,Vehicle Registrations,Vans,,513
4801006,Medicine Hat,2005,Vehicle Registrations,Vans,,5527
4801006,Medicine Hat,2006,Vehicle Registrations,Vans,,5620
4801006,Medicine Hat,2007,Vehicle Registrations,Vans,,5693
4801006,Medicine Hat,2008,Vehicle Registrations,Vans,,5614
4801006,Medicine Hat,2009,Vehicle Registrations,Vans,,5123
4801006,Medicine Hat,2010,Vehicle Registrations,Vans,,5123
4801006,Medicine Hat,2011,Vehicle Registrations,Vans,,4908
4801006,Medicine Hat,2012,Vehicle Registrations,Vans,,4762
4801006,Medicine Hat,2013,Vehicle Registrations,Vans,,4546
4801006,Medicine Hat,2014,Vehicle Registrations,Vans,,4337
4801006,Medicine Hat,2015,Vehicle Registrations,Vans,,4207
4801006,Medicine Hat,2016,Vehicle Registrations,Vans,,4055
4801006,Medicine Hat,2017,Vehicle Registrations,Vans,,3832
4801006,Medicine Hat,2018,Vehicle Registrations,Vans,,3650
4801006,Medicine Hat,2019,Vehicle Registrations,Vans,,3446
4801006,Medicine Hat,2020,Vehicle Registrations,Vans,,3328
4801006,Medicine Hat,2021,Vehicle Registrations,Vans,,3141
4801008,Forty Mile County No. 8,2005,Vehicle Registrations,Vans,,105
4801008,Forty Mile County No. 8,2006,Vehicle Registrations,Vans,,110
4801008,Forty Mile County No. 8,2007,Vehicle Registrations,Vans,,117
4801008,Forty Mile County No. 8,2008,Vehicle Registrations,Vans,,117
4801008,Forty Mile County No. 8,2009,Vehicle Registrations,Vans,,110
4801008,Forty Mile County No. 8,2010,Vehicle Registrations,Vans,,110
4801008,Forty Mile County No. 8,2011,Vehicle Registrations,Vans,,95
4801008,Forty Mile County No. 8,2012,Vehicle Registrations,Vans,,96
4801008,Forty Mile County No. 8,2013,Vehicle Registrations,Vans,,101
4801008,Forty Mile County No. 8,2014,Vehicle Registrations,Vans,,79
4801008,Forty Mile County No. 8,2015,Vehicle Registrations,Vans,,81
4801008,Forty Mile County No. 8,2016,Vehicle Registrations,Vans,,83
4801008,Forty Mile County No. 8,2017,Vehicle Registrations,Vans,,80
4801008,Forty Mile County No. 8,2018,Vehicle Registrations,Vans,,76
4801008,Forty Mile County No. 8,2019,Vehicle Registrations,Vans,,68
4801008,Forty Mile County No. 8,2020,Vehicle Registrations,Vans,,69
4801008,Forty Mile County No. 8,2021,Vehicle Registrations,Vans,,61
4801003,Cypress County,2005,Vehicle Registrations,Vans,,395
4801003,Cypress County,2006,Vehicle Registrations,Vans,,413
4801003,Cypress County,2007,Vehicle Registrations,Vans,,404
4801003,Cypress County,2008,Vehicle Registrations,Vans,,392
4801003,Cypress County,2009,Vehicle Registrations,Vans,,345
4801003,Cypress County,2010,Vehicle Registrations,Vans,,345
4801003,Cypress County,2011,Vehicle Registrations,Vans,,340
4801003,Cypress County,2012,Vehicle Registrations,Vans,,316
4801003,Cypress County,2013,Vehicle Registrations,Vans,,294
4801003,Cypress County,2014,Vehicle Registrations,Vans,,292
4801003,Cypress County,2015,Vehicle Registrations,Vans,,259
4801003,Cypress County,2016,Vehicle Registrations,Vans,,254
4801003,Cypress County,2017,Vehicle Registrations,Vans,,264
4801003,Cypress County,2018,Vehicle Registrations,Vans,,270
4801003,Cypress County,2019,Vehicle Registrations,Vans,,258
4801003,Cypress County,2020,Vehicle Registrations,Vans,,239
4801003,Cypress County,2021,Vehicle Registrations,Vans,,240
4808031,Lacombe,2005,Vehicle Registrations,Vans,,1450
4808031,Lacombe,2006,Vehicle Registrations,Vans,,1482
4808031,Lacombe,2007,Vehicle Registrations,Vans,,1472
4808031,Lacombe,2008,Vehicle Registrations,Vans,,1394
4808031,Lacombe,2009,Vehicle Registrations,Vans,,1347
4808031,Lacombe,2010,Vehicle Registrations,Vans,,1347
4808031,Lacombe,2011,Vehicle Registrations,Vans,,1318
4808031,Lacombe,2012,Vehicle Registrations,Vans,,1273
4808031,Lacombe,2013,Vehicle Registrations,Vans,,1211
4808031,Lacombe,2014,Vehicle Registrations,Vans,,1185
4808031,Lacombe,2015,Vehicle Registrations,Vans,,1130
4808031,Lacombe,2016,Vehicle Registrations,Vans,,1056
4808031,Lacombe,2017,Vehicle Registrations,Vans,,1054
4808031,Lacombe,2018,Vehicle Registrations,Vans,,1053
4808031,Lacombe,2019,Vehicle Registrations,Vans,,1051
4808031,Lacombe,2020,Vehicle Registrations,Vans,,1010
4808031,Lacombe,2021,Vehicle Registrations,Vans,,952
4803016,Cowley,2005,Vehicle Registrations,Vans,,38
4803016,Cowley,2006,Vehicle Registrations,Vans,,45
4803016,Cowley,2007,Vehicle Registrations,Vans,,53
4803016,Cowley,2008,Vehicle Registrations,Vans,,53
4803016,Cowley,2009,Vehicle Registrations,Vans,,49
4803016,Cowley,2010,Vehicle Registrations,Vans,,49
4803016,Cowley,2011,Vehicle Registrations,Vans,,50
4803016,Cowley,2012,Vehicle Registrations,Vans,,54
4803016,Cowley,2013,Vehicle Registrations,Vans,,43
4803016,Cowley,2014,Vehicle Registrations,Vans,,39
4803016,Cowley,2015,Vehicle Registrations,Vans,,32
4803016,Cowley,2016,Vehicle Registrations,Vans,,30
4803016,Cowley,2017,Vehicle Registrations,Vans,,28
